(0) Datum;(1) Zeit;(2) Qb-Durchflussrate [m3/h];(3) vavg-Gasgeschwindigkeit Mittelwert [m/s];(4) cavg-Schallgeschwindigkeit Mittelwert [m/s];(5) Vb1-Betriebsvolumen Fr1 [m3];(6) Vb2-Betriebsvolumen Fr2 [m3];(7) VbS1-Betriebs-Störvolumen Fr1 [m3];(8) VbS2-Betriebs-Störvolumen Fr2 [m3];(9) pm-Druck [bar];(10) tm-Temperatur [°C];(11) Reynoldszahl;(12) Asymmetrie;(13) Querfluss;(14) Drall [m/s];(15) Pfad 1/FR1/Laufzeit[ns];(16) Pfad 1/FR2/Laufzeit[ns];(17) Pfad 1/Gasgeschwindigkeit[m/s];(18) Pfad 1/Schallgeschwindigkeit;(19) Pfad 1/Fehler [%];(20) Pfad 1/FR1/Verstörkung[dB];(21) Pfad 1/FR2/Verstörkung[dB];(22) Pfad 1/FR1/Signal-Rausch-Verhältnis;(23) Pfad 1/FR2/Signal-Rausch-Verhältnis;(24) Pfad 1/FR1/RMS[dB];(25) Pfad 1/FR2/RMS[dB];(26) Pfad 2/FR1/Laufzeit[ns];(27) Pfad 2/FR2/Laufzeit[ns];(28) Pfad 2/Gasgeschwindigkeit[m/s];(29) Pfad 2/Schallgeschwindigkeit;(30) Pfad 2/Fehler [%];(31) Pfad 2/FR1/Verstärkung[dB];(32) Pfad 2/FR2/Verstärkung[dB];(33) Pfad 2/FR1/Signal-Rausch-Verhältnis;(34) Pfad 2/FR2/Signal-Rausch-Verhältnis;(35) Pfad 2/FR1/RMS[dB];(36) Pfad 2/FR2/RMS[dB];(37) Pfad 3/FR1/Laufzeit[ns];(38) Pfad 3/FR2/Laufzeit[ns];(39) Pfad 3/Gasgeschwindigkeit[m/s];(40) Pfad 3/Schallgeschwindigkeit;(41) Pfad 3/Fehler [%];(42) Pfad 3/FR1/Verstärkung[dB];(43) Pfad 3/FR2/Verstärkung[dB];(44) Pfad 3/FR1/Signal-Rausch-Verhältnis;(45) Pfad 3/FR2/Signal-Rausch-Verhältnis;(46) Pfad 3/FR1/RMS[dB];(47) Pfad 3/FR2/RMS[dB];(48) Pfad 4/FR1/Laufzeit[ns];(49) Pfad 4/FR2/Laufzeit[ns];(50) Pfad 4/Gasgeschwindigkeit[m/s];(51) Pfad 4/Schallgeschwindigkeit;(52) Pfad 4/Fehler [%];(53) Pfad 4/FR1/Verstärkung[dB];(54) Pfad 4/FR2/Verstärkung[dB];(55) Pfad 4/FR1/Signal-Rausch-Verhältnis;(56) Pfad 4/FR2/Signal-Rausch-Verhältnis;(57) Pfad 4/FR1/RMS[dB];(58) Pfad 4/FR2/RMS[dB];(59) Pfad 5/FR1/Laufzeit[ns];(60) Pfad 5/FR2/Laufzeit[ns];(61) Pfad 5/Gasgeschwindigkeit[m/s];(62) Pfad 5/Schallgeschwindigkeit;(63) Pfad 5/Fehler [%];(64) Pfad 5/FR1/Verstärkung[dB];(65) Pfad 5/FR2/Verstärkung[dB];(66) Pfad 5/FR1/Signal-Rausch-Verhältnis;(67) Pfad 5/FR2/Signal-Rausch-Verhältnis;(68) Pfad 5/FR1/RMS[dB];(69) Pfad 5/FR2/RMS[dB];(70) Pfad 6/FR1/Laufzeit[ns];(71) Pfad 6/FR2/Laufzeit[ns];(72) Pfad 6/Gasgeschwindigkeit[m/s];(73) Pfad 6/Schallgeschwindigkeit;(74) Pfad 6/Fehler [%];(75) Pfad 6/FR1/Verstärkung[dB];(76) Pfad 6/FR2/Verstärkung[dB];(77) Pfad 6/FR1/Signal-Rausch-Verhältnis;(78) Pfad 6/FR2/Signal-Rausch-Verhältnis;(79) Pfad 6/FR1/RMS[dB];(80) Pfad 6/FR2/RMS[dB];(81) Pulsrate Pulsausgang 1 [Hz];(82) Pulsrate Pulsausgang 2 [Hz];(83) Vo1-Original Volumen Fr1 [m3];(84) Vo2-Original Volumen Fr2 [m3]
15.10.2024;09:43:03;1595,71;13,7045;407,4;1665,62;0;0;36,07;46,2367;19,26;8011243;1,4879;0,5463;-2,8354;469908;486161;14,357;407,36;0;5,0781;5,8594;89;91;58;57;578989;600068;14,904;407,38;0;5,8594;6,6406;86;89;58;58;470958;485166;12,521;407,54;0;5,0781;5,0781;83;84;58;58;470470;485174;12,79;407,21;0;5,0781;5,8594;85;85;59;58;579611;599982;14,537;407,36;0;7,4219;6,6406;86;88;60;57;470145;486198;14,228;407,55;0;5,8594;5,8594;88;89;59;58;638,115;638,115;1665,62;36,07
15.10.2024;09:43:04;1594,34;13,6928;407,41;1666,07;0;0;36,07;46,2288;19,26;8002988;1,6324;0,1681;-3,0346;469722;486295;14,358;407,39;0;5,0781;5,8594;89;91;57;56;578952;600065;14,964;407,39;0;5,8594;6,6406;87;89;57;57;470995;485141;12,388;407,53;0;5,0781;5,0781;84;85;58;58;470342;484795;12,787;407,43;0;5,0781;5,8594;85;85;56;59;579455;600076;14,532;407,38;0;7,4219;6,6406;87;88;58;58;470275;486497;14,321;407,36;0;5,8594;5,8594;88;89;59;61;637,675;637,675;1666,07;36,07
15.10.2024;09:43:05;1599,77;13,7394;407,39;1666,51;0;0;36,07;46,2406;19,26;8029769;1,3853;0,7321;-3,0086;469788;486056;14,477;407,46;0;5,0781;5,8594;89;91;55;57;579078;600161;14,933;407,32;0;5,8594;6,6406;86;89;59;58;471094;485285;12,554;407,42;0;5,0781;5,0781;83;84;55;57;470324;484980;12,748;407,36;0;5,0781;5,8594;84;84;60;58;579528;600126;14,612;407,34;0;7,4219;6,6406;87;88;58;59;470063;486429;14,299;407,48;0;5,8594;5,8594;88;89;56;59;639,33;639,33;1666,51;36,07
15.10.2024;09:43:06;1597,34;13,7185;407,38;1666,95;0;0;36,07;46,2367;19,26;8026443;2,0799;-0,0024;-2,993;469771;486005;14,335;407,49;0;5,0781;5,8594;89;91;61;58;578996;600238;14,914;407,32;0;5,8594;6,6406;86;89;59;55;471209;485122;12,33;407,44;0;5,0781;5,0781;83;85;57;57;470315;485092;12,855;407,32;0;5,0781;5,8594;85;86;56;56;579677;600047;14,419;407,31;0;7,4219;6,6406;87;88;57;58;470185;486371;14,306;407,45;0;5,8594;5,8594;88;90;58;56;639,555;639,555;1666,95;36,07
15.10.2024;09:43:07;1591,66;13,6698;407,41;1667,4;0;0;36,07;46,2328;19,26;7990456;3,108;-1,1231;-2,8613;469888;486050;14,167;407,42;0;5,0781;5,8594;89;91;61;60;578853;600151;15,017;407,4;0;5,8594;6,6406;86;89;57;58;471396;485163;12,106;407,34;0;5,0781;5,0781;83;83;59;61;470132;485049;12,97;407,42;0;5,0781;5,8594;86;85;59;55;579475;600021;14,576;407,39;0;7,4219;6,6406;87;89;57;55;470098;486352;14,213;407,5;0;5,8594;5,8594;88;89;56;62;636,68;636,68;1667,4;36,07
15.10.2024;09:43:08;1595,85;13,7058;407,42;1667,84;0;0;36,07;46,2288;19,26;8007445;0,8752;-0,5525;-3,0588;469894;485894;14,17;407,48;0;5,0781;5,8594;89;91;61;54;578988;600193;15,124;407,34;0;5,8594;6,6406;87;89;58;57;471050;485109;12,287;407,52;0;5,0781;5,0781;83;85;57;57;470335;484825;12,801;407,42;0;5,0781;5,8594;85;84;58;60;579523;600073;14,561;407,36;0;7,4219;6,6406;87;88;59;58;470138;486429;14,45;407,45;0;5,8594;5,8594;88;90;57;58;637,785;637,785;1667,84;36,07
15.10.2024;09:43:09;1592,84;13,6799;407,42;1668,28;0;0;36,07;46,2367;19,26;8001373;0,9836;-0,4346;-2,7609;469758;485991;14,107;407,5;0;5,0781;5,8594;88;90;61;59;579002;600269;14,979;407,31;0;5,8594;6,6406;87;88;61;59;471023;485137;12,382;407,52;0;5,0781;5,0781;84;84;58;57;470343;484897;12,793;407,39;0;5,0781;5,8594;85;85;57;58;579641;600070;14,6;407,32;0;7,4219;6,6406;87;88;60;59;470119;486255;14,256;407,53;0;5,8594;5,8594;88;89;59;59;637,45;637,56;1668,28;36,07
15.10.2024;09:43:10;1589,99;13,6554;407,37;1668,72;0;0;36,07;46,2367;19,26;7987267;0,5594;0,9796;-2,9765;469854;486174;14,198;407,38;0;5,0781;5,8594;89;91;55;60;578923;600166;15,044;407,37;0;5,8594;6,6406;87;89;59;60;471211;485187;12,405;407,41;0;5,0781;5,0781;83;84;57;58;470599;484796;12,587;407,32;0;5,0781;5,8594;85;85;58;60;579583;600090;14,425;407,33;0;7,4219;6,6406;86;88;59;57;470152;486448;14,231;407,44;0;5,8594;5,8594;88;90;58;59;636,24;636,24;1668,72;36,07
15.10.2024;09:43:11;1589,87;13,6544;407,38;1669,16;0;0;36,07;46,2328;19,26;7979349;1,5709;0,357;-3,1108;469770;486030;14,321;407,48;0;5,0781;5,8594;90;91;56;59;578955;600118;14,967;407,38;0;5,8594;6,6406;87;89;57;58;471185;485358;12,316;407,35;0;5,0781;5,0781;84;85;57;56;470444;484913;12,706;407,34;0;5,0781;5,8594;85;85;58;56;579563;600011;14,457;407,36;0;7,4219;6,6406;87;88;56;55;470244;486514;14,293;407,37;0;5,8594;5,8594;89;90;57;60;635,585;635,585;1669,16;36,07
15.10.2024;09:43:12;1593,75;13,6877;407,39;1669,61;0;0;36,07;46,2328;19,26;7998931;1,8293;0,5849;-3,0311;469822;486295;14,39;407,35;0;5,0781;5,8594;89;91;58;56;578874;599968;15;407,46;0;5,8594;6,6406;86;89;58;57;471134;485271;12,396;407,41;0;5,0781;5,0781;83;84;54;58;470460;485060;12,775;407,27;0;5,0781;5,8594;84;84;60;59;579503;600001;14,487;407,39;0;7,4219;6,6406;87;88;61;61;470133;486416;14,281;407,46;0;5,8594;5,8594;89;90;60;60;637,12;637,12;1669,61;36,07
15.10.2024;09:43:13;1598,12;13,7253;407,39;1670,05;0;0;36,07;46,2288;19,26;8022386;0,8283;0,0288;-3,1004;469817;486260;14,345;407,36;0;5,0781;5,8594;89;91;59;56;578894;599980;14,93;407,44;0;5,8594;6,6406;87;89;57;56;471055;485242;12,444;407,46;0;5,0781;5,0781;84;84;59;60;470357;485024;12,678;407,33;0;5,0781;5,8594;84;85;56;56;579424;600245;14,672;407,34;0;7,4219;6,6406;88;87;57;59;470196;486342;14,357;407,46;0;5,8594;5,8594;89;90;59;58;638,89;638,89;1670,05;36,07
15.10.2024;09:43:14;1603,87;13,7746;407,38;1670,58;0;0;36,07;46,2288;19,26;8047411;3,5361;0,2819;-3,0475;469773;486154;14,597;407,43;0;5,0781;5,8594;89;91;52;56;578974;600215;15,006;407,34;0;5,8594;6,6406;86;89;57;57;471096;485183;12,367;407,47;0;5,0781;5,0781;83;84;61;60;470432;484982;12,955;407,31;0;5,0781;5,8594;84;84;58;57;579529;600206;14,653;407,31;0;7,4219;6,6406;87;88;59;59;470186;486425;14,244;407,43;0;5,8594;5,8594;87;91;58;56;640,89;640,89;1670,58;36,07
15.10.2024;09:43:15;1599,81;13,7398;407,41;1671,03;0;0;36,07;46,2288;19,26;8034844;1,2899;0,6759;-3,1367;469741;486297;14,367;407,38;0;5,0781;5,8594;89;90;54;59;578904;600198;15,102;407,37;0;5,8594;6,6406;87;89;59;62;470998;485170;12,384;407,52;0;5,0781;5,0781;83;84;59;56;470240;484922;12,646;407,43;0;5,0781;5,8594;85;85;57;59;579540;600069;14,641;407,35;0;7,4219;6,6406;87;89;60;59;470219;486274;14,285;407,48;0;5,8594;5,8594;87;90;56;59;640,44;640,44;1671,03;36,07
15.10.2024;09:43:16;1598,75;13,7306;407,39;1671,47;0;0;36,07;46,2288;19,26;8027027;3,3852;0,8147;-2,7003;469911;486268;14,41;407,32;0;5,0781;5,8594;89;90;60;60;578923;600205;15,014;407,36;0;5,8594;6,6406;87;89;56;58;471288;485083;12,403;407,42;0;5,0781;5,0781;84;84;59;59;470235;484758;12,954;407,5;0;5,0781;5,8594;85;84;60;58;579583;600083;14,47;407,33;0;7,4219;6,6406;87;88;59;58;470335;486326;14,065;407,4;0;5,8594;5,8594;88;89;61;56;639,555;639,555;1671,47;36,07
15.10.2024;09:43:17;1590,67;13,6613;407,37;1671,92;0;0;36,07;46,2288;19,26;7985599;3,6119;-0,1996;-3,2268;469916;486287;14,418;407,31;0;5,0781;5,8594;89;90;57;57;579021;600152;15,008;407,34;0;5,8594;6,6406;87;88;60;59;471237;485083;12,08;407,45;0;5,0781;5,0781;84;84;56;55;470392;484908;12,834;407,36;0;5,0781;5,8594;84;85;57;58;579633;599975;14,533;407,35;0;7,4219;6,6406;87;88;61;56;470117;486480;14,222;407,44;0;5,8594;5,8594;89;90;58;57;636,46;636,57;1671,92;36,07
15.10.2024;09:43:18;1589,65;13,6525;407,34;1672,36;0;0;36,07;46,2288;19,26;7983115;1,8442;-0,3229;-3,1056;469895;486304;14,227;407,31;0;5,0781;5,8594;88;91;58;59;578945;600099;14,945;407,39;0;5,8594;6,6406;87;89;61;58;471327;485293;12,19;407,32;0;5,0781;5,0781;84;84;62;55;470413;484964;12,722;407,33;0;5,0781;5,8594;85;85;58;57;579553;600131;14,503;407,33;0;7,4219;6,6406;86;87;58;59;470266;486377;14,271;407,41;0;5,8594;5,8594;89;90;61;58;636,13;636,13;1672,36;36,07
15.10.2024;09:43:19;1592,49;13,6769;407,4;1672,8;0;0;36,07;46,2288;19,26;7989618;2,5879;0,0817;-3,161;469690;486271;14,456;407,42;0;5,0781;5,8594;89;91;60;58;578825;600156;14,93;407,41;0;5,8594;6,6406;87;89;59;59;471033;484998;12,287;407,57;0;5,0781;5,0781;84;85;58;55;470342;485098;12,817;407,3;0;5,0781;5,8594;85;85;59;59;579610;600105;14,524;407,32;0;7,4219;6,6406;87;88;60;60;470240;486364;14,298;407,43;0;5,8594;5,8594;88;90;59;57;636,46;636,35;1672,8;36,07
15.10.2024;09:43:20;1598,99;13,7327;407,36;1673,24;0;0;36,07;46,2328;19,26;8024469;3,4716;0,7429;-2,8709;469958;486037;14,459;407,39;0;5,0781;5,8594;88;91;56;62;578954;600310;15,104;407,31;0;5,8594;6,6406;86;88;60;58;471091;485392;12,342;407,38;0;5,0781;5,0781;83;84;62;56;470371;485158;12,932;407,27;0;5,0781;5,8594;85;85;57;61;579558;599999;14,534;407,37;0;7,4219;6,6406;87;88;61;60;470175;486287;14,13;407,49;0;5,8594;5,8594;88;90;59;63;639,22;639,22;1673,24;36,07
15.10.2024;09:43:21;1598,95;13,7324;407,38;1673,69;0;0;36,07;46,2367;19,26;8029841;1,1008;0,3698;-2,4708;469846;486212;14,162;407,37;0;5,0781;5,8594;89;91;60;59;579047;600249;15,051;407,3;0;5,8594;6,6406;86;89;57;58;471031;485299;12,588;407,45;0;5,0781;5,0781;83;83;60;56;470435;484978;12,932;407,31;0;5,0781;5,8594;86;84;54;58;579565;600051;14,504;407,35;0;7,4219;6,6406;87;88;57;57;470042;486396;14,211;407,51;0;5,8594;5,8594;88;90;56;59;639,665;639,665;1673,69;36,07
15.10.2024;09:43:22;1598,34;13,7271;407,37;1674,13;0;0;36,07;46,2328;19,26;8025309;1,0843;0,7417;-2,8977;469895;486174;14,318;407,36;0;5,0781;5,8594;89;91;62;56;578864;600105;15,017;407,41;0;5,8594;6,6406;87;89;60;57;471059;485204;12,5;407,47;0;5,0781;5,0781;83;84;61;57;470306;485113;12,717;407,31;0;5,0781;5,8594;86;85;55;60;579602;600200;14,565;407,29;0;7,4219;6,6406;87;88;56;61;470323;486337;14,245;407,41;0;5,8594;5,8594;88;90;60;56;639,44;639,44;1674,13;36,07
15.10.2024;09:43:23;1598,16;13,7256;407,4;1674,58;0;0;36,07;46,2328;19,25;8022870;2,6176;-0,3159;-2,6691;469768;485992;14,294;407,5;0;5,0781;5,8594;90;91;59;58;578978;600227;14,96;407,33;0;5,8594;6,6406;87;89;59;60;471184;485169;12,405;407,43;0;5,0781;5,0781;82;84;55;56;470479;484954;12,991;407,3;0;5,0781;5,8594;86;85;60;61;579432;600091;14,616;407,39;0;7,4219;6,6406;87;88;57;57;470070;486363;14,184;407,51;0;5,8594;5,8594;88;90;59;55;639,11;639,11;1674,58;36,07
15.10.2024;09:43:24;1595,43;13,7021;407,41;1675,02;0;0;36,07;46,2328;19,25;8010476;2,0055;-0,1032;-3,0068;469806;486077;14,35;407,44;0;5,0781;5,8594;89;91;57;62;578864;600160;14,942;407,39;0;5,8594;6,6406;86;89;59;60;471185;485210;12,347;407,42;0;5,0781;5,0781;84;85;57;58;470335;485115;12,811;407,3;0;5,0781;5,8594;85;85;57;60;579480;600051;14,591;407,38;0;7,4219;6,6406;87;88;59;59;470066;486401;14,28;407,49;0;5,8594;5,8594;89;89;53;61;638,445;638,445;1675,02;36,07
15.10.2024;09:43:25;1599,69;13,7387;407,37;1675,46;0;0;36,07;46,2288;19,25;8029228;2,5762;0,0024;-3,1428;469693;486356;14,459;407,38;0;5,0781;5,8594;89;90;59;64;578918;600153;15,052;407,38;0;5,8594;6,6406;87;89;58;56;471170;485258;12,301;407,4;0;5,0781;5,0781;83;84;61;54;470231;484958;12,895;407,41;0;5,0781;5,8594;86;84;61;56;579628;600136;14,55;407,3;0;7,4219;6,6406;87;87;59;62;470201;486554;14,366;407,37;0;5,8594;5,8594;88;90;56;62;639,44;639,555;1675,46;36,07
15.10.2024;09:43:26;1601,3;13,7526;407,4;1675,91;0;0;36,07;46,2288;19,25;8042489;1,7773;-0,4051;-3,1255;469860;485984;14,301;407,46;0;5,0781;5,8594;89;91;58;59;579041;600073;14,991;407,36;0;5,8594;6,6406;87;89;58;57;471322;485095;12,26;407,4;0;5,0781;5,0781;83;84;59;60;470369;484975;12,785;407,34;0;5,0781;5,8594;85;85;60;58;579561;600011;14,583;407,37;0;7,4219;6,6406;87;88;58;59;470082;486437;14,353;407,47;0;5,8594;5,8594;88;90;61;59;640,775;640,775;1675,91;36,07
15.10.2024;09:43:27;1592,17;13,6741;407,41;1676,17;0;0;36,07;46,2288;19,26;8001425;1,7248;-1,1545;-3,1515;469765;486103;14,184;407,45;0;5,0781;5,8594;89;91;60;57;579067;599995;14,863;407,38;0;5,8594;6,6406;87;88;61;57;471246;485158;12,136;407,41;0;5,0781;5,0781;83;84;55;57;470339;484844;12,769;407,41;0;5,0781;5,8594;85;86;59;61;579599;600164;14,535;407,3;0;7,4219;6,6406;87;88;59;58;470064;486285;14,36;407,55;0;5,8594;5,8594;89;89;60;59;638,005;638,005;1676,17;36,07
15.10.2024;09:43:28;1591,57;13,669;407,43;1676,62;0;0;36,07;46,2288;19,26;7983845;3,0311;-0,1606;-2,9783;469699;486074;14,418;407,49;0;5,0781;5,8594;89;91;59;58;578862;600040;14,941;407,44;0;5,8594;6,6406;87;89;60;59;471092;485318;12,297;407,41;0;5,0781;5,0781;83;84;62;58;470270;484989;12,877;407,38;0;5,0781;5,8594;86;84;57;60;579427;600148;14,651;407,37;0;7,4219;6,6406;87;88;59;55;470167;486308;14,195;407,49;0;5,8594;5,8594;88;90;58;60;636,13;636,02;1676,62;36,07
15.10.2024;09:43:29;1605,76;13,7909;407,38;1677,24;0;0;36,07;46,2288;19,26;8058735;2,7247;0,4974;-2,9376;469848;486144;14,502;407,4;0;5,0781;5,8594;89;91;58;56;578861;600181;15,08;407,39;0;5,8594;6,6406;86;89;58;59;470989;485223;12,442;407,5;0;5,0781;5,0781;83;84;57;60;470418;485022;12,945;407,3;0;5,0781;5,8594;85;84;57;59;579670;600034;14,594;407,32;0;7,4219;6,6406;87;88;58;60;470248;486371;14,277;407,42;0;5,8594;5,8594;88;90;60;61;641,89;641,78;1677,24;36,07
15.10.2024;09:43:30;1598,14;13,7254;407,41;1677,68;0;0;36,07;46,2288;19,26;8027757;1,8151;0,8174;-2,825;469751;485997;14,308;407,5;0;5,0781;5,8594;89;90;56;56;578938;600211;15,07;407,35;0;5,8594;6,6406;86;89;59;57;471160;485127;12,435;407,46;0;5,0781;5,0781;84;83;59;54;470219;484904;12,841;407,44;0;5,0781;5,8594;84;84;56;55;579576;599934;14,403;407,39;0;7,4219;6,6406;87;88;59;55;470319;486467;14,23;407,35;0;5,8594;5,8594;88;89;58;58;640;640,11;1677,68;36,07
15.10.2024;09:43:31;1593,74;13,6876;407,39;1678,13;0;0;36,07;46,2288;19,25;8000913;2,1732;0,3683;-3,1281;469611;486032;14,437;407,55;0;5,0781;5,8594;89;91;58;58;579009;600097;14,919;407,36;0;5,8594;6,6406;86;89;57;59;471234;485111;12,342;407,44;0;5,0781;5,0781;83;84;60;58;470506;484903;12,738;407,31;0;5,0781;5,8594;85;84;58;56;579474;600067;14,552;407,38;0;7,4219;6,6406;87;88;60;57;470425;486418;14,255;407,32;0;5,8594;5,8594;88;90;57;61;637,56;637,56;1678,13;36,07
15.10.2024;09:43:32;1588,46;13,6423;407,36;1678,57;0;0;36,07;46,2288;19,25;7977677;3,8229;0,2585;-2,9644;469767;486172;14,476;407,42;0;5,0781;5,8594;89;91;55;58;579102;600081;14,764;407,33;0;5,8594;6,6406;87;88;58;56;471098;485335;12,262;407,4;0;5,0781;5,0781;83;84;61;58;470115;485124;12,818;407,4;0;5,0781;5,8594;85;84;55;58;579736;600065;14,55;407,28;0;7,4219;6,6406;87;88;58;57;470300;486477;14,027;407,36;0;5,8594;5,8594;88;90;62;60;635,915;636,02;1678,57;36,07
15.10.2024;09:43:33;1595,49;13,7026;407,42;1679,01;0;0;36,07;46,2445;19,25;8012342;2,7082;-0,8979;-2,6838;469864;486117;14,214;407,4;0;5,0781;5,8594;89;91;61;56;579103;600118;14,871;407,32;0;5,8594;6,6406;86;89;55;61;471178;484997;12,305;407,51;0;5,0781;5,0781;83;84;56;57;470108;484681;13,054;407,59;0;5,0781;5,8594;85;85;60;54;579637;600130;14,467;407,3;0;7,4219;6,6406;86;88;62;56;470225;486375;14,244;407,43;0;5,8594;5,8594;88;90;60;55;637,785;637,785;1679,01;36,07
15.10.2024;09:43:34;1592,18;13,6743;407,41;1679,19;0;0;36,07;46,2367;19,25;8002912;2,5364;-0,7955;-2,9757;469712;486215;14,231;407,43;0;5,0781;5,8594;88;90;57;55;578951;600245;14,868;407,33;0;5,8594;6,6406;87;89;58;55;471241;485165;12,178;407,41;0;5,0781;5,0781;83;84;58;62;470238;484755;12,854;407,5;0;5,0781;5,8594;85;85;56;60;579567;599995;14,517;407,37;0;7,4219;6,6406;87;88;63;57;470183;486390;14,237;407,45;0;5,8594;5,8594;88;90;57;59;637,45;637,56;1679,19;36,07
15.10.2024;09:43:35;1591,59;13,6691;407,37;1679,63;0;0;36,07;46,2406;19,25;7987317;2,3154;1,2654;-3,174;469918;486344;14,433;407,28;0;5,0781;5,8594;88;91;59;57;578872;600160;15,126;407,39;0;5,8594;6,6406;87;89;62;60;471318;485360;12,294;407,29;0;5,0781;5,0781;83;83;58;61;470243;484956;12,655;407,41;0;5,0781;5,8594;84;84;59;57;579584;600008;14,494;407,36;0;7,4219;6,6406;87;88;57;55;470260;486306;14,181;407,45;0;5,8594;5,8594;88;89;59;57;636,24;636,24;1679,63;36,07
15.10.2024;09:43:36;1594,87;13,6974;407,4;1680,07;0;0;36,07;46,2328;19,25;8008325;2,8071;0,1948;-3,0562;469699;486202;14,44;407,44;0;5,0781;5,8594;88;90;58;58;578934;600119;14,922;407,38;0;5,8594;6,6406;87;89;61;60;471191;485204;12,303;407,42;0;5,0781;5,0781;83;85;59;59;470411;484808;12,845;407,4;0;5,0781;5,8594;86;84;55;60;579585;600059;14,502;407,34;0;7,4219;6,6406;87;88;59;57;470109;486409;14,237;407,47;0;5,8594;5,8594;89;90;58;58;638,005;637,895;1680,07;36,07
15.10.2024;09:43:37;1594,16;13,6913;407,39;1680,51;0;0;36,07;46,2328;19,25;8003140;3,4529;0,2406;-2,9237;469949;486240;14,367;407,31;0;5,0781;5,8594;89;91;59;59;578912;600161;15,074;407,38;0;5,8594;6,6406;86;89;60;58;471252;485039;12,224;407,46;0;5,0781;5,0781;84;84;60;59;470259;484988;12,898;407,39;0;5,0781;5,8594;85;85;56;56;579594;600138;14,536;407,31;0;7,4219;6,6406;87;89;60;59;470271;486201;14,131;407,49;0;5,8594;5,8594;89;90;59;57;637,675;637,785;1680,51;36,07
15.10.2024;09:43:38;1591,54;13,6687;407,39;1680,96;0;0;36,07;46,2288;19,26;7991156;3,6676;0,1323;-3,1645;469786;486361;14,428;407,33;0;5,0781;5,8594;89;90;57;59;578841;600110;15,072;407,42;0;5,8594;6,6406;86;89;57;58;471127;485083;12,119;407,5;0;5,0781;5,0781;84;83;61;55;470262;485195;12,82;407,3;0;5,0781;5,8594;85;85;58;55;579616;600147;14,579;407,3;0;7,4219;6,6406;87;87;61;60;470105;486218;14,165;407,55;0;5,8594;5,8594;89;90;60;59;636,9;636,9;1680,96;36,07
15.10.2024;09:43:39;1601,82;13,757;407,38;1681,4;0;0;36,07;46,2288;19,26;8036013;3,0792;-0,3171;-2,8458;469833;486225;14,407;407,37;0;5,0781;5,8594;88;91;59;57;578953;599982;15,049;407,42;0;5,8594;6,6406;86;89;59;60;471172;485192;12,354;407,43;0;5,0781;5,0781;83;85;57;62;470227;485026;13,043;407,39;0;5,0781;5,8594;85;84;55;58;579443;600109;14,624;407,38;0;7,4219;6,6406;87;88;61;57;470255;486555;14,276;407,34;0;5,8594;5,8594;88;89;56;60;640;639,885;1681,4;36,07
15.10.2024;09:43:40;1601,4;13,7534;407,41;1681,93;0;0;36,07;46,2367;19,26;8040105;2,2645;-0,0502;-3,096;469820;486235;14,508;407,37;0;5,0781;5,8594;89;90;56;55;578885;600085;14,882;407,41;0;5,8594;6,6406;87;88;61;59;471180;485095;12,417;407,47;0;5,0781;5,0781;84;84;57;56;470379;484855;12,904;407,39;0;5,0781;5,8594;85;85;58;58;579509;600027;14,536;407,38;0;7,4219;6,6406;87;87;60;56;470133;486368;14,388;407,48;0;5,8594;5,8594;88;90;63;60;640,775;640,89;1681,93;36,07
15.10.2024;09:43:41;1590,01;13,6556;407,39;1682,56;0;0;36,07;46,2367;19,26;7984278;3,3857;0,1228;-2,6033;469977;486122;14,26;407,35;0;5,0781;5,8594;90;90;58;59;578881;600242;15,002;407,36;0;5,8594;6,6406;87;89;63;58;471046;485254;12,312;407,46;0;5,0781;5,0781;83;85;57;56;470196;484978;12,917;407,42;0;5,0781;5,8594;85;85;58;59;579428;600297;14,631;407,32;0;7,4219;6,6406;87;88;57;57;470239;486326;13,975;407,45;0;5,8594;5,8594;88;90;59;59;636,57;636,57;1682,56;36,07
15.10.2024;09:43:42;1600,07;13,742;407,4;1683;0;0;36,07;46,2367;19,26;8032545;1,5323;-0,3851;-2,5981;469802;486146;14,11;407,42;0;5,0781;5,8594;89;90;61;58;578932;600180;15,135;407,36;0;5,8594;6,6406;87;88;61;55;471308;485183;12,406;407,37;0;5,0781;5,0781;82;84;60;57;470254;484937;12,924;407,41;0;5,0781;5,8594;85;84;59;57;579523;600017;14,668;407,38;0;7,4219;6,6406;87;87;58;53;470214;486360;14,22;407,45;0;5,8594;5,8594;88;90;59;59;639,555;639,555;1683;36,07
15.10.2024;09:43:43;1595,09;13,6992;407,38;1683,44;0;0;36,07;46,2406;19,26;8009013;3,6812;0,3604;-2,9947;469841;486265;14,498;407,35;0;5,0781;5,8594;89;91;58;58;578961;600187;14,991;407,35;0;5,8594;6,6406;87;89;60;56;471125;485181;12,282;407,45;0;5,0781;5,0781;84;84;59;60;470270;484969;12,935;407,39;0;5,0781;5,8594;85;85;60;55;579483;600087;14,509;407,37;0;7,4219;6,6406;87;88;58;59;470313;486408;14,177;407,38;0;5,8594;5,8594;89;90;58;58;638,335;638,335;1683,44;36,07
